Project ID,private,Project Name,Facility Name,State,Street Address,City,ZIP Code,County or Parish,Longitude,Latitude,Project Description,Classification,Industry Sector,Project Type,Greenhouse Gases (CO2e),Particulate Matter (PM2.5),Nitrogen Oxides (NOx),Volatile Organic Compounds (VOC),Sulfur Dioxide (SO2),Carbon Monoxide (CO),Hazardous Air Pollutants (HAPs),Operating Status,Actual or Expected Completion Year,Operating Status Sources and Notes,Project Cost (million $),Number of Jobs Promised
3973,FALSE,Rio Bravo Compressor 2 - Initial Construction,Rio Bravo Compressor Station 2[3839],TX,From intersection of I69E N and US 77 N turn left onto Unnamed Rd. Go 1.5 mi site on R,Raymondville,78580,Kenedy,-97.786294,26.609886,Construction of a new compressor station as part of the Rio Bravo Pipeline Project.,New,Natural Gas,Compressor Station,761764,11.48,191.26,23.16,20.52,194.38,6.8,Pre-construction,2023,,,
3975,FALSE,South Compressor Station - Initial Construction,South Compressor Station [3841],TX,TBD,Port Arthur,77655,Jefferson,-93.96228,29.792375,Construction of a new electric-driven compressor station as part of the as part of the Texas Connector Pipeline Project.,New,Natural Gas,Compressor Station,657,,,,,,,Pre-construction,2024,"Compressor initially expected to enter service in 2020, but operating date updated to match the rest of the pipeline project (AS - 11/22/21)",,
4038,FALSE,Texas City Hydrogen Steam Methane Reformer,Air Products Texas City Facility[4035],TX,201 Bay St South,Texas City,77590,Galveston,-94.900322,29.380917,"Construction of a new Hydrogen Steam Methane Reformer (SMR) for Gulf Coast Ammonia, which would produce anhydrous ammonia from a mixture of pure hydrogen and nitrogen. The nitrogen would be supplied by a new air separation unit (ASU) being built on site and additional hydrogen could be supplied by pipeline, for export to domestic and foreign markets by pipeline, barge, and ship.",New,Synthetic Fertilizers,Hydrogen Plant,,22.47,26.98,12.62,2.63,34.55,1.73,Pre-construction,2023,"News article, available at: https://businessfacilities.com/2020/01/1b-ammonia-plant-coming-to-greater-houston/

Construction for the plant is projected in the fourth quarter of 2020.",,
4041,FALSE,REXtac Odessa - APAO Line 3 Expansion Project,Odessa Petrochemical Plant[997],TX,2501 S Grandview Ave,Odessa,79766,Ector,-102.3292,31.8236,"Construction of a third polypropylene production line at the APAO Pilot Plant, which produces developmental ""Amorphous Poly-alpha-olefins"" that can be used to manufacture adhesives and sealants. Line 3 would produce atactic polypropylene (a thermoplastic).",Expansion,Petrochemicals and Plastics,Propylene Dehydrogenation (PDH) Plant,33597,0.22,15,36.5,0.2,29.7,,Operating,2018,"Application for 2019 amendment states that construction is expected to begin in July 2018 and be completed by October 2018. 

Pilot plant began production on August 22, 2018
https://www.oaoa.com/local-news/rextac-introduces-multi-million-dollar-pilot-plant/
https://www.rextac.com/about-us/news-and-events/",,
4053,FALSE,Oyster Creek Terminal - Initial Construction,Oyster Creek Terminal[4052],TX,0,Richwood,77531,Brazoria,-95.37394,29.093024,Initial construction of the Oyster Creek crude oil terminal.,New,Oil,Crude Oil Terminal,,0.62,9.06,67.99,3.3,16.27,8.6,Pre-construction,2023,"According to the project's draft environmental impact statement, commissioning was initially expected in the third quarter of 2022. United States Coast Guard (USGS) and Maritime Administration (MARAD) suspended the application review schedule for the SPOT deepwater port license application on May 31, 2019, giving the company more time to submit additional information necessary to complete environmental review. The timeline was restarted on October 23, 2019, and the regulatory stop ended on February 5, 2020. Given the delay and the project's construction schedule, completion is likely to be pushed back to 2023 or later.",,350-520 temporary; 12 permanent
4067,FALSE,Mont Belvieu Terminal Ethylene Unit Expansion,Targa Mont Belvieu Complex[971],TX,10319 Hwy 146,Mont Belvieu,77580,Chambers,-94.899946,29.84055,"A project to expand the existing ethylene unit from a design flow rate of 400,000 pounds per hour to 500,000 pounds per hour at the Mont Belvieu Terminal.",Expansion,Petrochemicals and Plastics,Ethylene Cracker,,0.96,1.58,1.76,0.08,4.82,,Operating,2021,"Projected Start of Construction: 11/2020
Projected Start of Operation: 2/2021
Permit Application, pg. 39 (TCEQ Certification and Registration for Permits by Rule, 
Form PI-7-CERT)",,
4117,FALSE,Lone Star NGL Frac IV and V,Lone Star NGL Frac IV and V[4114],TX,8740 FM 1942,Baytown,77521,Chambers,-94.922965,29.848682,"Construction of a new natural gas liquids fractionator, Lone Star Frac IV, and a subsequent expansion project to construct a second fractionation train, Frac V.",New,Petrochemicals and Plastics,Natural Gas Liquids Fractionator,,19.16,44.85,51.42,45.94,141.93,,Operating,2016/2018,"Frac IV was mechanically complete on October 3, 2016, and began operating on October 21, 2016. (Start-up Notification)

Frac V began operating on July 11, 2018 (Compliance Investigation, completed 7/26/2018).",,
4118,FALSE,Lone Star NGL Frac VI and VIII,Lone Star NGL Frac VI and VIII[4115],TX,0,Mont Belvieu,77523,Chambers,-94.929298,29.848083,"Construction of a new natural gas liquids fractionator, Lone Star Frac VI, and a subsequent expansion project to construct another fractionation train, Frac VII.",New,Petrochemicals and Plastics,Natural Gas Liquids Fractionator,,23.8,34.04,56.11,50.09,179.48,,Partially operating,2019/2021,"Frac VI was mechanically complete on February 1, 2019, and began operating on  February 14, 2019 (Start-up Notification, submitted 2/4/2019).
https://ir.energytransfer.com/news-releases/news-release-details/energy-transfer-reports-second-quarter-2019-results

Construction on Frac VIII began on September 30, 2019 (commencement of construction notification, submitted 9/30/2019); expected in-service 2021. 
https://ir.energytransfer.com/static-files/f861f152-1839-413e-8b64-d288f1be80e2",,
4119,FALSE,Lone Star NGL Frac VII,Lone Star NGL Frac VII[4116],TX,8790 FM 1942,Baytown,77523,Chambers,-94.922166,29.843968,"Construction of a new natural gas liquids fractionator, Lone Star Frac VII.",New,Petrochemicals and Plastics,Natural Gas Liquids Fractionator,,11.9,17.02,25.9,25.04,89.74,,Operating,2020,"Frac VII began operating on February 13, 2020 (Start-up Notification, submitted 2/3/2020).",,
4122,FALSE,South Texas Energy Complex - Initial Construction,South Texas Energy Complex[4120],TX,Hwy 359,Hebbronville,78361,Duval,-98.836452,27.439146,Initial construction of the refinery.,New,Oil,Refinery,,5.4,31.31,24.88,5.04,29.53,0.5,Operating,2020,"cb 9/24/2021: no announced construction or operating date found

as 12/17/2021: permit application (pg 20) states that construction is expected to commence in Q2 2019 and be completed by Q2 2020. Looks like it's operating based on aerial imagery (location slightly updated)",,"1,000-1,500 construction jobs, >100 permanent jobs"
4124,FALSE,Lone Star Frac III,Lone Star Mont Belvieu Fractionator[972],TX,10030 A FM 1942,Mont Belvieu,77580,Chambers,-94.896099,29.850984,"Construction of a third fractionation train, Frac III, which would be able to process 100,000 barrels of natural gas liquids per day.",Expansion,Petrochemicals and Plastics,Natural Gas Liquids Fractionator,218220,8.9,30.33,30.52,25.25,65.06,,Operating,2019,"Air Operating Permit 3838, Authorizing the Operation of Frac III (issued 5/17/2019)",,
4146,FALSE,KeyState Natural Gas Synthesis Plant - Initial Construction,KeyState Natural Gas Synthesis Plant[4144],PA,0,TBD,0,Clinton,0,0,"Construction of a new Natural Gas Synthesis Plant in West Keating Township that would use fracked gas extracted from the Marcellus Shale formation to produce hydrogen, ammonia, and urea (which would then be converted into Diesel Exhaust Fluid). The project would also provide for on-site carbon capture sequestration and storage.",New,Synthetic Fertilizers,"Ammonia/Urea Plants, Hydrogen Plant",,,,,,,,Announced,2024,"https://seda-cog.org/seda-cog-awarded-grants-to-study-natural-gas-plant-in-clinton-county/ 

https://www.lockhaven.com/news/local-news/2021/03/borowicz-pleased-with-update-on-unique-energy-project-in-county/  

https://www.northcentralpa.com/news/risk-mitigation-at-the-proposed-natural-gas-synthesis-plant-in-clinton-county/article_d06ef47e-e977-11ea-8dac-37bb3caf1bf0.html",,150-200 permanent
4175,FALSE,Bear Creek Gas Plant - Train 1,Bear Creek Gas Plant[4138],ND,10570 2nd St. NW,Killdeer,58640,Dunn,-102.785263,47.440058,Initial construction of a new 80 MMscf/d cryogenic gas processing plant that separates dry natural gas from natural gas liquids. The plant is co-located with the Killdeer Compressor Station.,New,Natural Gas,Gas Processing Plant,49757.44,3.65,24.49,80.66,1.36,69.84,2.18,Operating,2016,https://bismarcktribune.com/bear-creek-plant-operational/article_2d677cb8-5311-5f0b-9881-12ccd8972216.html,375,Unknown
4176,FALSE,Bear Creek Gas Plant - Train 2,Bear Creek Gas Plant[4138],ND,10570 2nd St. NW,Killdeer,58640,Dunn,-102.785263,47.440058,Expansion of the Bear Creek Gas Plant to include an additional gas processing train and increase total capacity to 375 MMscf per day.,Expansion,Natural Gas,Gas Processing Plant,71872.54,1.53,17.86,45.65,-0.99,28.43,8.52,Operating,2021,"Construction notice dated 4/2/2020 indicates that construction started on 3/4/2020, prior to when the final permit was issued. Start-up notification dated 5/28/2020 indicates that the facility started up on 5/15/2020, just 2 days after construction permit was issued? 11/24/2020 PTE revision submittal indicates that the equipment associated with the Bear Creek II Train had not been put into service yet.

Operating in November 2021 (AS 12/7/2021)
https://www.willistonherald.com/news/oil_and_energy/oneok-takes-demicks-lake-iii-out-of-mothballs-bear-creek-now-operational/article_98f91aa8-48a1-11ec-b514-7390532cd66e.html",405,
4181,FALSE,Midway Terminal - Initial Construction,Midway Terminal[4178],TX,Intersection of CR 3161 and CR 1906,Taft,78390,San Patricio,-97.425,27.924722,,New,Oil,Crude Oil Terminal,30057,1.5,26.87,97,8.58,39.58,,Pre-construction,2021,,,
4193,FALSE,Marcus Hook Electric Compression Project,Marcus Hook Compressor Station[3815],PA,1111 W Ridge Rd,Linwood,19061,Delaware,-75.43794,39.814814,"This project would authorize the construction of an additional compressor engine and supporting facilities at the Marcus Hook Compressor Station, increasing capacity along the Adelphia Gateway Pipeline System by an additional 16.5 million cubic feet of natural gas per day.",Expansion,Natural Gas,Compressor Station,10115,,,7.01,,,,Pre-construction,2021,"Construction expected to begin during the 2nd quarter of 2021 and completed in the 4th quarter of 2021 (FERC EA, pg. 3)",4.6,40 temporary
4232,FALSE,Taylor Gas Plant - Initial Construction,Taylor Gas Plant[4141],TX,0,0,0,0,-101.7756,31.8445,The Taylor Gas Plant is part of Navitas Midstream's Midland Basin Processing Complex.,New,Natural Gas,Gas Processing Plant,,12.45,212.9,239.56,27.4,231.62,,Operating,2019,Company website: https://www.navitas-midstream.com/operations/midland-basin-processing-complex/,,
4235,FALSE,Newberry Gas Plant - Trains 1 and 2,Newberry Gas Plant[4139],TX,14108 East County Rd. 230,Midland,79706,Midland,-101.7782,31.8522,Initial construction of a new 70 MMscf/d cryogenic gas processing plant (Newberry Train 1) and the addition of a second processing train (Newberry Train 2) capable of processing an additional 235 MMscf of natural gas per day.,Expansion,Natural Gas,Gas Processing Plant,,14.05,213.33,246.73,50.86,206.52,,Operating,2018,Company website: https://www.navitas-midstream.com/operations/midland-basin-processing-complex/,,
4240,FALSE,Legacy Gas Plant - Initial Construction,Legacy Gas Plant[4238],TX,0,Midland,0,Midland,-101.981975,31.67121,Initial construction of the Legacy Gas Plant.,New,Natural Gas,Gas Processing Plant,,3.52,0.76,23.61,92.33,23.58,,Pre-construction,2022,"<a href=""https://www.targaresources.com/operations/gathering-processing-segment"">Company website</a>",70,
4258,FALSE,Enterprise Mont Belvieu - MTBV Splitter V,Enterprise Mont Belvieu Complex[970],TX,10207 FM 1942,Mont Belvieu,77580,Chambers,-94.912219,29.857292,"Construction of a new Propane/Propylene Splitter, ""MTBV Splitter V,"" at the Enterprise Mont Belvieu Complex, which would be able to process 45,000 barrels of natural gas liquids into Polymer Grade Propylene (PGP) and propane.",Expansion,Petrochemicals and Plastics,Propylene Dehydrogenation (PDH) Plant,,,,,,,,Announced,2024,"Construction is expected to commence in Q2 2022 and commercial operations are expected by July 2024 (Comptroller Application, submitted 10/15/2021): 
https://comptroller.texas.gov/economy/local/ch313/agreement-docs-details.php?id=1653","80, 80",6 permanent
4263,FALSE,Clear Lake 2021 Methanol Project,Celanese Clear Lake Plant[806],TX,9502 Bayport Blvd,Pasadena,77507,Harris,-95.066829,29.621261,This project would increase methanol capacity to 1.62 million metric tons per year and modify the plant so that carbon dioxide and hydrogen can be used as feedstock.,Expansion,Petrochemicals and Plastics,Methanol Plant,,1.42,14.8,23.95,0.97,94.64,,Pre-construction,2024,"The project was announced and initially permitted in 2019. The company delayed it for 18 months (along with an acetic acid project) in 2020 (https://www.icis.com/explore/resources/news/2020/04/27/10501357/celanese-to-delay-us-acetic-acid-methanol-projects-by-18-months). They re-announced the methanol/co2 project in July 2021. According to the project's initial permit application (pg 121 of project file folder, 6/19/2019), construction was expected to begin 1/1/2020 and be completed by 10/1/2021 (22 months). If construction commences in 2021, the project could be completed by the end of 2023. But, according to this news article, construction is expected in November 2021 and the project is expected to be completed by February 2024 (see: https://www.nesfircroft.com/blog/2021/06/top-chemical-projects-in-the-us). 

No start-up notices or compliance docs in file room that indicate construction on the 2021 expansion has already begun. 
See also:
https://www.mitsui.com/jp/en/topics/2021/1240906_12171.html
https://www.bicmagazine.com/expansions/downstream/celanese-to-expand-methanol-capacity-at-clear-lake-facility/",,
4264,FALSE,Clear Lake Methanol Expansion and CO2 Capture Project,Celanese Clear Lake Plant[806],TX,9502 Bayport Blvd,Pasadena,77507,Harris,-95.066829,29.621261,"Proposed expansion of the methanol plant and modifications to allow the facility to use recycled carbon dioxide as an alternative feedstock. It would increase the plant's capacity to 1.63 million metric tons of methanol per year and consume 198,416 short tons of carbon dioxide per year. Celanese announced the project in March 2021.",Expansion,Petrochemicals and Plastics,Methanol Plant,,,,,,,,Announced,Unknown,"Announced March 24, 2021: https://www.celanese.com/en/news-media/2021/March/utilizing-recycled-CO2-for-methanol-production. https://www.icis.com/explore/resources/news/2021/04/23/10631870/co2-based-methanol-from-us-celanese-jv-resemble-natgas-based-costs",,
4270,FALSE,North Dakota Hydrogen Hub - Initial Construction,North Dakota Hydrogen Hub[4268],ND,420 County Rd 26,Beulah,58523,0,-101.838134,47.360598,"The project would convert the existing Great Plains Synfuels Plant into a 310,000 metric ton per year blue hydrogen plant.",New,Other,Hydrogen Plant,,,,,,,,Announced,2026,"https://www.bakkenenergy.com/press-releases/bakken-energy-reaches-agreement-to-purchase-dakota-gasification-company-assets/. The plant would continue operating as a synfuels plant until 2025, then convert to hydrogen in 2026.",2000,
4274,FALSE,Cerilon Gas-to-Liquids Plant - Phase 1,Cerilon Gas-to-Liquids Plant[4272],ND,0,Trenton,0,Williams,0,0,"The first phase of the project would convert natural gas into 24,000 barrels per day of diesel fuel and other products. The ND Department of Commerce committed $3 million in state funding for the project in October 2021. Construction is expected to begin in 2023, and according to state records, would allow rail and pipeline access and presents carbon sequestration opportunities. The plant is expected to continue expanding after initial construction.",New,Petrochemicals and Plastics,Gas to Liquids Plant,,,,,,,,Announced,2023,"https://constructionreviewonline.com/news/natural-gas-conversion-plant-to-be-constructed-in-north-dakota/

https://commerce.nd.gov/news/BurgumCommerceannounceNDDevelopmentFundsupportforCerilontobuild28Bgastoliquidsplant/",2800,"100, 100"
4284,FALSE,ECHO Terminal - SPOT DWP Expansion Project,Enterprise Crude Houston (ECHO) Terminal[4283],TX,6849 1/2 E Sam Houston Pkwy S,Houston,77034,Harris,-95.18359,29.614767,"Modifications to the existing ECHO Terminal, including construction of a new pump station that would consist of electric pumps, pig receivers/launchers, and new piping components. A new 50.1-mile pipeline would connect the ECHO Terminal to the proposed Oyster Creek Terminal in Brazoria County, in order to supply crude oil and condensate to the proposed SPOT Deepwater Port located offshore in federal waters.",Expansion,Oil,Crude Oil Terminal,,,,1.85,,,0.18,Pre-construction,2023,"According to the project's draft environmental impact statement, commissioning was initially expected in the third quarter of 2022. United States Coast Guard (USGS) and Maritime Administration (MARAD) suspended the application review schedule for the SPOT deepwater port license application on May 31, 2019, giving the company more time to submit additional information necessary to complete environmental review. The timeline was restarted on October 23, 2019, and the regulatory stop ended on February 5, 2020. Given the delay and the project's construction schedule, completion is likely to be pushed back to 2023 or later.",,70-110 temporary; 2 permanent
4287,FALSE,Trident Gas Plant - Initial Construction,Trident Gas Plant[4142],TX,0,Midland,79706,Glasscock,-101.763099,31.857994,Initial construction of a 240 MMscfd cryogenic processing plant.,New,Natural Gas,Gas Processing Plant,,14.3,241.79,249.85,27.52,247.67,,Operating,2020,Company website: https://www.navitas-midstream.com/operations/midland-basin-processing-complex/,,
4303,FALSE,Davis Refinery - Initial Construction,Davis Refinery[4301],ND,Approx. 2 miles W of Belfield,Belfield,58622,Billings,-103.245663,46.88257,"Construction of the Davis Refinery, a new crude oil refinery capable of processing 55,000 barrels of crude oil per day to produce gasoline, diesel fuel, jet fuel and fuel oil, and liquefied petroleum gas (""LPG"").",New,Oil,Refinery,,10.89,38.96,57.66,12.93,79.6,6.12,Under construction,2023,"According to permit documents, the Davis Refinery was originally expected to begin operating in early 2018. In their December 4, 2019 request for an extension to Permit No. PTC17020, Meridian Energy Group stated that ongoing litigation had caused delays to the financing and construction of the Davis Refinery and that construction would be completed in early 2023. On August 27, 2021, Meridian notified the North Dakota Department of Environmental Quality (ND DEQ) that commitments under an ""Engineering, Procurement, and Construction"" (EPC) contract signed on June 12, 2021 qualified as undertaking construction under the federal Clean Air Act. ND DEQ agreed with the company's interpretation in a response dated September 9, 2021.",,
4315,FALSE,Baytown Chemical Recycling Plant,Baytown Technology and Engineering Complex[4334],TX,5200 Bayway Dr,Baytown,77520,Harris,-95.020661,29.740687,"Construction of a new ""renewable"" plastics plant, which would convert 30,000 metric tons of plastic waste per year into feedstock for virgin-quality plastic. If constructed, the Baytown Chemical Recycling Plant would be largest facility of its kind in North America.",Expansion,Petrochemicals and Plastics,Plastics-to-Fuel Plant,,,,,,,,Announced,2022,"According to a company press release, the Baytown Chemical Recycling Plant is expected to begin operating by the end of 2022 (see: https://corporate.exxonmobil.com/News/Newsroom/News-releases/2021/1011_ExxonMobil-to-build-its-first-large-scale-plastic-waste-advanced-recycling-facility).",,
4318,FALSE,Dos Picos Gas Plant - Initial Construction,Dos Picos Gas Plant[4316],TX,0,TBD,0,Midland,0,0,Construction of a new 200 MMscf/d gas processing plant.,New,Natural Gas,Gas Processing Plant,,,,,,,,Announced,2022,Company news release: https://www.businesswire.com/news/home/20210721005289/en/Pinnacle-Midstream-II-Initiates-Phase-II-of-Dos-Picos-Platform-and-Finalizes-Development-of-a-Natural-Gas-Processing-Complex-in-The-Midland-Basin,,
4319,FALSE,Preakness Gas Plant - Initial Construction,Preakness Gas Plant[4321],TX,9.75 miles west of US Hwy 285,Orla,79772,Culberson,-104.187617,31.978914,Construction of a new 200 MMscf/d gas processing plant.,New,Natural Gas,Gas Processing Plant,,,,,,,,Under construction,2022,"MPLX 2020 Annual Report to the SEC: https://www.mplx.com/content/documents/mplx/investor_center/2020/MPLX_2020_10-K.pdf, p. 10.

Construction began July 2019 (notification submitted 10/15/2019)",,
4330,FALSE,ONEOK Mont Belvieu - Fractionation Train 2,ONEOK Mont Belvieu NGL Fractionation Plant[973],TX,1802 N Loop 207,Mont Belvieu,77580,Chambers,-94.890113,29.860226,"Construction of an additional 75,000 bpd fractionation train (Frac-2) at the existing Mont Belvieu NGL Fractionation Plant.",Expansion,Petrochemicals and Plastics,Natural Gas Liquids Fractionator,232635,8,17.53,2.18,6.01,91.89,,Operating,2014,"According to a startup notification submitted on December 2, 2014, Fractionation Train 2 began operating in late December 2014.",,
4331,FALSE,ONEOK Mont Belvieu - Fractionation Trains 5 & 6,ONEOK Mont Belvieu NGL Fractionation Plant[973],TX,1802 N Loop 207,Mont Belvieu,77580,Chambers,-94.890113,29.860226,"Construction of a second ethane/propane splitter (E/P Splitter) and two additional 75,000 bpd fractionation trains (Frac-5 and Frac-6) at the existing Mont Belvieu NGL Fractionation Plant.",Expansion,Petrochemicals and Plastics,Natural Gas Liquids Fractionator,,21.63,28.95,62.86,206.93,138.06,4.25,Pre-construction,2025,"According to the project's permit application (submitted Nov 19, 2018), construction needed to start in July 2019 if the project was to be completed by July 2021. ONEOK's new deadline to begin constructing the E/P Splitter and Fractionation Trains 5 & 6 is March 31, 2023, meaning the project could begin operating in 2025 or sooner.",,
4352,FALSE,Tiger Plant - Initial Construction,Tiger Plant[4348],TX,0,Angeles,79770,Culberson,-104.05687,31.9925,Construction of a 200 MMscf/d gas processing plant.,New,Natural Gas,Gas Processing Plant,,9.59,136.6,83.55,23.45,95.58,,Operating,"2020, 2020",Company website: https://investors.enlink.com/news-and-presentations/press-releases/2020/11-04-2020-220612301,,
4373,FALSE,Enbridge Ingleside Energy Center - Initial Construction,Enbridge Ingleside Energy Center[4347],TX,1450 Lexington Blvd,Ingleside,78362,San Patricio,-97.206504,27.824402,Construction of a new crude oil and crude condensate storage and marine terminal next to the existing Oxy Ingleside NGL terminal.,New,Oil,Crude Oil Terminal,140944.17,7.28,49.92,305.5,85.03,11.76,,Partially operating,2016/2024,"The Moda Ingleside Energy Center began operating in October 2016 (Start-up Notification, submitted 9/15/2016). According to the project's revised permit application, construction on the modifications proposed under Permit Nos. 122362, PSDTX1430M2, and GHGPSDTX209 would begin in July 2022 and be completed by January 1, 2024.

This article states that the terminal was commissioned in 2018: https://www.enbridge.com/media-center/news/details?id=123689&lang=en",,
4468,FALSE,Texas City Methanol Plant - Initial Construction,Texas City Methanol Plant[4466],TX,TBD,Texas City,TBD,Galveston,0,0,"Phase I of a two-phased project, which would involve constructing a new methanol plant with an annual production capacity of nearly 1 million tons. Phase II of the project would double methanol production to nearly 2 million tons per year.",New,Petrochemicals and Plastics,Methanol Plant,,,,,,,,Announced,2024,"FEED is expected to be awarded in September 2021. Once the Final Approval and Completion of Offtake Contracts is done, Sandpiper Chemicals, alongside its chosen EPC, will be set to begin Detailed Engineering by November 2021. The release of Equipment RFQs and Subcontractor Bid Documents will start in August 2022. Construction is set to start in November 2022 and completion is expected for October 2024.

https://www.nesfircroft.com/blog/2021/06/top-chemical-projects-in-the-us",,
4472,FALSE,Morgan's Point Expansion Projects,Morgan's Point Complex[4471],TX,1200 N Broadway St,La Porte,77571,Harris,-95.014589,29.68211,"Several projects that would allow the Morgan's Point Complex to handle more crude oil, condensate, natural gasoline, and natural gas liquids (primarily ethane).",Expansion,Petrochemicals and Plastics,Natural Gas Liquids Storage Facility,,4.78,32.97,32.61,35.84,67.58,,Operating,2016,"The NGL Facility was started up August 18, 2016. However construction for the facility continued following start up until it was mechanically complete on October 7, 2016

2017.1.30_Enterprise Morgan's Point_NGLs Facility Completion of Construction and Startup Notification",,
4476,FALSE,Primus Energy GTL Plant - Initial Construction,Primus Green Energy - Texas GTL Plant[4475],TX,0,TBD,0,TBD,0,0,"Construction of a new natural gas-to-gasoline plant that would produce methanol and gasoline from fracked natural gas. The proposed facility would consist of a 2,800 barrel per day processing train and a second 2,800 barrel per day processing train is under consideration.",New,Petrochemicals and Plastics,Gas to Liquids Plant,,,,,,,,Announced,Unknown,"FEED with IHI E&C International Corporation completed mid-2020. Operating date TBD.  
https://www.primusge.com/project/texas-project/
https://www.primusge.com/feed-study-commissioned-on-new-gtl-plant/",,
4477,FALSE,Houston Gas Plant No. 4 and De-ethanizer Project,MarkWest Houston Complex[4478],PA,800 Western Ave,Washington,15301,Washington,-80.254988,40.262146,"Construction of a de-ethanizer, depropanizer, 113.2 MMBtu/hr hot oil heater, 5.5 MMBtu/hr regenerative heater, and rail load-out vapor recovery system at the Houston Gas Plant.",Expansion,Petrochemicals and Plastics,Natural Gas Liquids Fractionator,69937,2.67,18.73,15.77,,27,0.15,Pre-construction,2022,Extension for Permit No. 63-00936F (issued 5/20/2021),,
4482,FALSE,Lone Star Alkylate Production Facility - Initial Construction,Lone Star Alkylate Production Facility[4480],TX,Approx. 1.8 miles SW from FM 1942 and Hatcherville Rd,Mont Belvieu,77521,Chambers,-94.923882,29.84787,"Construction of a new Alkylate Production Facility near Mont Belvieu that would consist of a sulfuric acid-catalyzed alkylation unit and a dimerization unit. The new Alkylate Production Facility would convert ethylene into alkylate, which would be sold to nearby refineries and converted into gasoline and other high-octane motor vehicle fuels.",New,"Oil, Petrochemicals and Plastics",Other Chemicals,,10.96,20.08,42.8,45.03,68.78,,Pre-construction,2023,"Permit app:
Projected Start of Construction: June 1, 2021
Projected Start of Operation: October 1, 2023",,
4492,FALSE,Nacero Marcellus Facility - Initial Construction,Nacero Marcellus Facility[4490],PA,TBD,Wilkes-Barre,0,Luzerne,0,0,"Construction of the Nacero Marcellus gas to liquids facility, which would convert natural gas to syngas, hydrogen, and methanol to manufacture gasoline.",New,Petrochemicals and Plastics,Gas to Liquids Plant,,,,,,,,Announced,2026,"Construction is expected to begin in 2024
https://patch.com/maryland/annapolis/natural-gas-gasoline-6-billion-proposal-pa

Completion expected in 2026/27
https://www.pamanufacturers.org/pma-bulletin/manufacturing-tax-credit-pays-big-nepa-and-pa%E2%80%99s-natural-gas-industry",6000,"3,000 construction, 300 operating"
4497,FALSE,Harbor Island Seawater Desalination Plant - Initial Construction,Harbor Island Seawater Desalination Plant[4484],TX,0,Aransas Pass,78336,Nueces,-97.072603,27.847634,"Construction of a 50 million gallon per day seawater desalination plant near Aransas Pass in Nueces County, Texas.",New,Other,Desalination Plant,,,,,,,,Pre-construction,2030,https://texasstatewaterplan.org/wmstype/SEAWATER%20DESALINATION,802.8,
4529,FALSE,Spindletop Renewable Gasoline Refinery - Initial Construction,Spindletop Renewable Gasoline Refinery[4527],TX,N Twin City Hwy,Beaumont,77705,Jefferson,-94.040822,30.011585,"Construction of the Spindletop Plant, a new renewable gasoline refinery that would convert 1,000 tons of woody biomass every day into methanol and finally into gasoline, liquefied petroleum gas (LPG), carbon dioxide, and hydrogen. The renewable gasoline produced at the new refinery would be used to satisfy low carbon fuel standards in California and other markets, and by industrial customers to offset carbon emissions from their own processes.",New,Other,Renewable Diesel or Gasoline Refinery,,,,,,,,Announced,2023,"Project development is underway with a target final investment decision of Q4 2021. The estimated time to construct the facility is 20 months, with facility startup projected in Q4 2023. Construction expected to commence in Q1 2022.

https://www.hydrocarbonprocessing.com/news/2021/11/arbor-renewable-gas-announces-plant-site-locations",325,10
4535,FALSE,Edna Terminal - Initial Construction,Edna Terminal[4536],TX,4483 FM 1822,Edna,77957,Jackson,-96.632031,28.916294,Construction of a new crude oil and condensate terminal with 1.5 millions barrels of storage capacity.,New,Oil,Crude Oil Terminal,19585,1.01,20.32,29.43,2.04,26.45,,Under construction,,https://maxmidstream.com/operations/,,
4537,FALSE,Port of Corpus Christi La Quinta Channel Seawater Desalination Plant - Initial Construction,Port of Corpus Christi La Quinta Channel Seawater Desalination Plant[4485],TX,0,Corpus Christi,78374,San Patricio,-97.288937,27.899125,,New,Other,Desalination Plant,,,,,,,,Pre-construction,2030,https://texasstatewaterplan.org/wmstype/SEAWATER%20DESALINATION,457.7,
4549,FALSE,Rio Bravo Compressor 3 - Initial Construction,Rio Grande LNG Terminal[1039],TX,State Hwy 48 (1.2 mi E of Hwy 4),Brownsville,78521,Cameron,-97.254722,26.026111,Construction of a new compressor station to support the proposed Rio Bravo Pipeline and Rio Grande LNG export terminal.,New,Natural Gas,Compressor Station,17300,0.01,0.06,12,0.01,0.34,0.34,Pre-construction,2023,,,
4553,FALSE,Rio Bravo Booster 1 - Initial Construction,Rio Bravo Booster Station 1[4552],TX,0,Sarita,78385,Kenedy,-97.805563,27.223593,Construction of a new booster station to support the proposed Rio Bravo Pipeline and Rio Grande LNG export terminal.,New,Natural Gas,Compressor Station,140196,1.92,32.27,18.58,3.42,34.86,1.33,Pre-construction,2023,,,
4579,FALSE,1P5 DAC 1 Project,Permian Basin Direct Air Capture (DAC) Facility[4577],TX,Shoe Bar Ranch,Ector County,0,Ector,-102.699779,31.775415,"Construction of the first phase of the plant, which would have the capacity to capture and produce 500,000 metric tons of carbon dioxide per year. Company statements in the news indicate that they intend to expand the plant's capacity to 1 million metric tons per year in the future.",New,Other,Other Inorganic Gases,,,,,,,,Pre-construction,2025,https://assets.comptroller.texas.gov/ch313/1570/1570-ector-1pointfive-app.pdf,500,25
